-2.154052	0.617181	1.506862	
-2.080012	0.817669	1.506862	
-1.986027	1.010154	1.506862	
-1.873034	1.192796	1.506862	
-1.742091	1.36382	1.506862	
-1.594488	1.521598	1.506862	
-1.43162	1.664588	1.506862	
-1.255079	1.791438	1.506862	
-1.066544	1.9009	1.506862	
-0.86785	1.991947	1.506862	
-0.660894	2.063674	1.506862	
-0.447682	2.11542	1.506862	
-0.230258	2.146656	1.506862	
-0.010722	2.157112	1.506862	
0.208814	2.146656	1.506862	
0.426238	2.11542	1.506862	
0.63945	2.063674	1.506862	
0.846406	1.991947	1.506862	
1.0451	1.900899	1.506862	
1.233635	1.791437	1.506862	
1.410175	1.664587	1.506862	
1.573043	1.521597	1.506862	
1.720646	1.363819	1.506862	
1.851589	1.192795	1.506862	
1.964582	1.010152	1.506862	
2.058567	0.817668	1.506862	
2.132607	0.61718	1.506862	
2.186023	0.410631	1.506862	
2.218265	0.200002	1.506862	
-2.338167	0.212883	2.009147	
-2.304529	0.436267	2.009147	
-2.248802	0.655324	2.009147	
-2.171557	0.867952	2.009147	
-2.073504	1.072094	2.009147	
-1.955621	1.265796	2.009147	
-1.819012	1.447177	2.009147	
-1.665021	1.614509	2.009147	
-1.495105	1.766159	2.009147	
-1.310924	1.90069	2.009147	
-1.11423	2.016781	2.009147	
-0.906937	2.113342	2.009147	
-0.691025	2.189413	2.009147	
-0.468585	2.244292	2.009147	
-0.241752	2.277419	2.009147	
-0.012715	2.288509	2.009147	
0.216322	2.277419	2.009147	
0.443155	2.244292	2.009147	
0.665594	2.189412	2.009147	
0.881506	2.113342	2.009147	
1.088799	2.01678	2.009147	
1.285493	1.90069	2.009147	
1.469674	1.766158	2.009147	
1.63959	1.614508	2.009147	
1.793581	1.447176	2.009147	
1.93019	1.265795	2.009147	
2.048073	1.072092	2.009147	
2.146125	0.867951	2.009147	
2.22337	0.655322	2.009147	
2.279097	0.436265	2.009147	
2.312736	0.212881	2.009147	
-2.20048	0.202653	2.511432	
-2.168865	0.415905	2.511432	
-2.116488	0.625026	2.511432	
-2.043886	0.828012	2.511432	
-1.951725	1.022895	2.511432	
-1.840924	1.207813	2.511432	
-1.71252	1.380968	2.511432	
-1.567778	1.540712	2.511432	
-1.408067	1.685483	2.511432	
-1.234947	1.813914	2.511432	
-1.050067	1.924739	2.511432	
-0.855224	2.016922	2.511432	
-0.652279	2.089542	2.511432	
-0.443199	2.141933	2.511432	
-0.22999	2.173557	2.511432	
-0.014708	2.184144	2.511432	
0.200573	2.173557	2.511432	
0.413782	2.141932	2.511432	
0.622862	2.089541	2.511432	
0.825806	2.016921	2.511432	
1.02065	1.924739	2.511432	
1.20553	1.813913	2.511432	
1.378649	1.685482	2.511432	
1.53836	1.54071	2.511432	
1.683102	1.380965	2.511432	
1.811505	1.20781	2.511432	
1.922305	1.022892	2.511432	
2.014464	0.828009	2.511432	
2.087066	0.625024	2.511432	
2.139444	0.415903	2.511432	
2.171061	0.202651	2.511432	
-1.885753	0.173536	3.013716	
-1.858735	0.357952	3.013716	
-1.813969	0.538799	3.013716	
-1.751908	0.714341	3.013716	
-1.673118	0.882877	3.013716	
-1.57838	1.042798	3.013716	
-1.468581	1.192546	3.013716	
-1.344806	1.330695	3.013716	
-1.208229	1.455896	3.013716	
-1.060187	1.566963	3.013716	
-0.902087	1.662806	3.013716	
-0.735467	1.742525	3.013716	
-0.561919	1.805327	3.013716	
-0.383125	1.850635	3.013716	
-0.200799	1.877984	3.013716	
-0.016702	1.887139	3.013716	
0.167395	1.877984	3.013716	
0.349721	1.850635	3.013716	
0.528515	1.805327	3.013716	
0.702063	1.742524	3.013716	
0.868683	1.662805	3.013716	
1.026783	1.566961	3.013716	
1.174825	1.45589	3.013716	
1.311401	1.330686	3.013716	
1.435174	1.192533	3.013716	
1.544967	1.042784	3.013716	
1.639694	0.882865	3.013716	
1.718475	0.714331	3.013716	
1.780535	0.538793	3.013716	
1.825308	0.35795	3.013716	
1.852337	0.173535	3.013716	
-1.490405	0.134151	3.495073	
-1.469173	0.279565	3.495073	
-1.433975	0.422168	3.495073	
-1.385157	0.560594	3.495073	
-1.323152	0.6935	3.495073	
-1.248571	0.819616	3.495073	
-1.162107	0.93771	3.495073	
-1.064624	1.046657	3.495073	
-0.957057	1.145389	3.495073	
-0.840459	1.232974	3.495073	
-0.715939	1.308552	3.495073	
-0.58471	1.371416	3.495073	
-0.448024	1.42094	3.495073	
-0.307206	1.456668	3.495073	
-0.163607	1.478234	3.495073	
-0.018612	1.485454	3.495073	
0.126383	1.478234	3.495073	
0.269982	1.456668	3.495073	
0.4108	1.420939	3.495073	
0.547485	1.371416	3.495073	
0.678715	1.308551	3.495073	
0.803234	1.232969	3.495073	
0.919832	1.145374	3.495073	
1.027398	1.046631	3.495073	
1.124874	0.937674	3.495073	
1.211321	0.819576	3.495073	
1.28587	0.693465	3.495073	
1.347847	0.560568	3.495073	
1.396661	0.422154	3.495073	
1.43188	0.27956	3.495073	
1.453149	0.134151	3.495073	
-1.165408	0.100802	3.850857	
-1.148935	0.213188	3.850857	
-1.121607	0.323409	3.850857	
-1.083678	0.430408	3.850857	
-1.035473	0.533147	3.850857	
-0.977457	0.630639	3.850857	
-0.910166	0.721933	3.850857	
-0.834284	0.806154	3.850857	
-0.750549	0.882475	3.850857	
-0.659784	0.950177	3.850857	
-0.562853	1.008598	3.850857	
-0.460698	1.05719	3.850857	
-0.354296	1.09547	3.850857	
-0.244678	1.123087	3.850857	
-0.132894	1.139757	3.850857	
-0.020024	1.145338	3.850857	
0.092846	1.139757	3.850857	
0.20463	1.123087	3.850857	
0.314248	1.09547	3.850857	
0.42065	1.05719	3.850857	
0.522804	1.008596	3.850857	
0.619735	0.95017	3.850857	
0.7105	0.882452	3.850857	
0.794232	0.806111	3.850857	
0.870104	0.721874	3.850857	
0.937365	0.630574	3.850857	
0.995329	0.533088	3.850857	
1.043488	0.430367	3.850857	
1.081411	0.323388	3.850857	
1.108774	0.213183	3.850857	
1.125307	0.100801	3.850857	
-1.018268	0.085713	4.017666	
-1.003939	0.183157	4.017666	
-0.980153	0.278727	4.017666	
-0.947126	0.371506	4.017666	
-0.905136	0.460594	4.017666	
-0.854585	0.545135	4.017666	
-0.795936	0.624301	4.017666	
-0.72979	0.697334	4.017666	
-0.656798	0.763515	4.017666	
-0.577679	0.822221	4.017666	
-0.493184	0.872878	4.017666	
-0.404136	0.915012	4.017666	
-0.311385	0.948205	4.017666	
-0.21583	0.972152	4.017666	
-0.118388	0.986607	4.017666	
-0.019999	0.991446	4.017666	
0.078389	0.986607	4.017666	
0.175831	0.972152	4.017666	
0.271386	0.948205	4.017666	
0.364136	0.915012	4.017666	
0.453185	0.872876	4.017666	
0.537679	0.822212	4.017666	
0.616799	0.763488	4.017666	
0.689787	0.697285	4.017666	
0.755921	0.624233	4.017666	
0.814536	0.545059	4.017666	
0.865027	0.460527	4.017666	
0.906963	0.371458	4.017666	
0.93998	0.278702	4.017666	
0.963804	0.18315	4.017666	
0.978204	0.085713	4.017666	
-0.863061	0.337962	4.18077	
-0.824676	0.419271	4.18077	
-0.778476	0.496429	4.18077	
-0.724881	0.568681	4.18077	
-0.664438	0.635336	4.18077	
-0.597739	0.695737	4.18077	
-0.52544	0.749317	4.18077	
-0.44823	0.79555	4.18077	
-0.366859	0.834006	4.18077	
-0.282105	0.8643	4.18077	
-0.194788	0.886156	4.18077	
-0.105747	0.899349	4.18077	
-0.01584	0.903765	4.18077	
0.074066	0.899349	4.18077	
0.163107	0.886156	4.18077	
0.250424	0.8643	4.18077	
0.335178	0.834006	4.18077	
0.416549	0.795549	4.18077	
0.49376	0.749309	4.18077	
0.566058	0.695714	4.18077	
0.632754	0.635293	4.18077	
0.693187	0.568622	4.18077	
0.746751	0.496363	4.18077	
0.792896	0.419212	4.18077	
0.831225	0.337921	4.18077	
0.861403	0.253264	4.18077	
0.883178	0.166054	4.18077	
0.896339	0.077123	4.18077	
-0.783728	0.063038	4.526049	
-0.77291	0.138021	4.526049	
-0.754309	0.211558	4.526049	
-0.728189	0.282943	4.526049	
-0.694898	0.351485	4.526049	
-0.65484	0.416532	4.526049	
-0.608457	0.477453	4.526049	
-0.556291	0.533664	4.526049	
-0.498924	0.58461	4.526049	
-0.436992	0.629804	4.526049	
-0.371144	0.668799	4.526049	
-0.302037	0.701231	4.526049	
-0.230316	0.726778	4.526049	
-0.156574	0.745207	4.526049	
-0.081415	0.756331	4.526049	
-0.005537	0.760055	4.526049	
0.070309	0.756331	4.526049	
0.145241	0.745207	4.526049	
0.218458	0.726779	4.526049	
0.28961	0.701235	4.526049	
0.35834	0.668809	4.526049	
0.423828	0.629822	4.526049	
0.485195	0.584636	4.526049	
0.541807	0.533696	4.526049	
0.593106	0.477487	4.526049	
0.638585	0.416565	4.526049	
0.677782	0.351515	4.526049	
0.710352	0.282969	4.526049	
0.735106	0.211298	4.526049	
0.74957	0.136692	4.526049	
-0.741081	0.054515	4.993195	
-0.733056	0.121049	4.993195	
-0.715126	0.186288	4.993195	
-0.687887	0.249605	4.993195	
-0.652222	0.310397	4.993195	
-0.609162	0.368126	4.993195	
-0.559785	0.42227	4.993195	
-0.505206	0.472295	4.993195	
-0.446553	0.517677	4.993195	
-0.384979	0.557949	4.993195	
-0.321557	0.592678	4.993195	
-0.257033	0.621541	4.993195	
-0.191897	0.644259	4.993195	
-0.125973	0.660637	4.993195	
-0.059067	0.67052	4.993195	
0.008405	0.673829	4.993195	
0.075619	0.67052	4.993195	
0.140714	0.660638	4.993195	
0.202441	0.644266	4.993195	
0.263018	0.621572	4.993195	
0.324534	0.592765	4.993195	
0.385075	0.558131	4.993195	
0.442125	0.517992	4.993195	
0.494756	0.472744	4.993195	
0.54245	0.422816	4.993195	
0.584745	0.368697	4.993195	
0.621215	0.310905	4.993195	
0.651526	0.250004	4.993195	
0.662683	0.109714	4.993195	
0.671896	0.185684	4.993195	
-0.958731	0.063708	5.480656	
-0.953147	0.139328	5.480656	
-0.929749	0.213459	5.480656	
-0.889933	0.285384	5.480656	
-0.83588	0.354439	5.480656	
-0.770268	0.420102	5.480656	
-0.695878	0.481858	5.480656	
-0.615408	0.539064	5.480656	
-0.531526	0.591057	5.480656	
-0.446858	0.637218	5.480656	
-0.363742	0.676987	5.480656	
-0.283378	0.709989	5.480656	
-0.206146	0.735924	5.480656	
-0.13027	0.7546	5.480656	
-0.053896	0.765865	5.480656	
0.022959	0.769636	5.480656	
0.099005	0.765866	5.480656	
0.169722	0.754604	5.480656	
0.23248	0.735947	5.480656	
0.295467	0.710086	5.480656	
0.366428	0.677259	5.480656	
0.440545	0.637792	5.480656	
0.511072	0.592055	5.480656	
0.576137	0.540495	5.480656	
0.6351	0.483598	5.480656	
0.687386	0.421924	5.480656	
0.732464	0.356063	5.480656	
0.769919	0.286657	5.480656	
0.798804	0.215066	5.480656	
0.816824	0.147457	5.480656	
-1.338609	0.084093	5.968112	
-1.335174	0.179879	5.968112	
-1.302491	0.273762	5.968112	
-1.243037	0.364833	5.968112	
-1.16075	0.452269	5.968112	
-1.060568	0.5355	5.968112	
-0.947619	0.613955	5.968112	
-0.826794	0.686781	5.968112	
-0.7029	0.753067	5.968112	
-0.580619	0.811942	5.968112	
-0.464051	0.862623	5.968112	
-0.355087	0.904631	5.968112	
-0.254022	0.937602	5.968112	
-0.156985	0.961321	5.968112	
-0.059956	0.975624	5.968112	
0.037515	0.980411	5.968112	
0.133435	0.975625	5.968112	
0.219602	0.961329	5.968112	
0.291452	0.937645	5.968112	
0.365167	0.904817	5.968112	
0.456078	0.863145	5.968112	
0.555365	0.813045	5.968112	
0.650498	0.754984	5.968112	
0.738262	0.68953	5.968112	
0.817795	0.617299	5.968112	
0.88831	0.539001	5.968112	
0.949087	0.455389	5.968112	
0.999565	0.36728	5.968112	
1.039263	0.275521	5.968112	
1.067851	0.181003	5.968112	
1.085074	0.084631	5.968112	
